Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,num_reviews,num_purchases,review_text,sentiment_score,sentiment
3314,19194649,BESTÅ,TV & media furniture,278.75,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s19194649/,Yes,"        TV storage combination/glass doors,          300x40x230 cm",IKEA of Sweden,40.0,230.0,300.0,641,3770,"[""Overpriced for the quality."", ""Assembly was tricky, but worth it. Good quality."", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.5432333333333333,positive
3315,99305257,PLATSA,TV & media furniture,454.01,SR 360,True,https://www.ikea.com/sa/en/p/platsa-tv-bench-white-s99305257/,No,"        TV bench,          160x42x44 cm",IKEA of Sweden,42.0,44.0,160.0,915,2933,"[""Love this item! Super sturdy and stylish."", ""Assembly was tricky, but worth it. Good quality."", ""Best purchase! Transformed my living room.""]",0.7448333333333332,positive
3316,89061226,BESTÅ,TV & media furniture,115.91,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-grey-stained-walnut-effect-s89061226/,Yes,"        TV bench,          120x40x48 cm",IKEA of Sweden,40.0,48.0,120.0,857,4262,"[""Overpriced for the quality."", ""Assembly was tricky, but worth it. Good quality."", ""Best purchase! Transformed my kitchen.""]",0.4597333333333333,positive
3317,19184339,BRIMNES,TV & media furniture,243.52,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-black-s19184339/,Yes,"        TV storage combination,          258x41x190 cm",K Hagberg/M Hagberg,41.0,190.0,258.0,409,2465,"[""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Fell apart after a week. Poor quality.""]",0.4166999999999999,positive
3318,60327774,MALSJÖ,TV & media furniture,62.23,No old price,True,https://www.ikea.com/sa/en/p/malsjoe-tv-bench-with-sliding-doors-black-stained-60327774/,No,"        TV bench with sliding doors,          160x48x59 cm",Carina Bengs,48.0,59.0,160.0,191,1167,"[""Assembly was tricky, but worth it. Good quality."", ""Color not as expected. Otherwise fine."", ""Overpriced for the quality.""]",0.3039666666666666,positive
3319,29203115,BESTÅ,TV & media furniture,437.77,"SR 1,865",True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-grey-stained-walnut-effect-lappviken-light-grey-clear-glass-s29203115/,Yes,"        TV storage combination/glass doors,          180x40x192 cm",IKEA of Sweden,40.0,192.0,180.0,627,4313,"[""Color not as expected. Otherwise fine."", ""Assembly was tricky, but worth it. Good quality."", ""Exactly what I needed. Highly recommend.""]",0.444,positive
3320,79265827,HAVSTA,TV & media furniture,270.62,No old price,True,https://www.ikea.com/sa/en/p/havsta-tv-storage-combination-glass-doors-grey-s79265827/,Yes,"        TV storage combination/glass doors,          322x47x212 cm",IKEA of Sweden,47.0,212.0,322.0,738,3051,"[""Love this item! Super sturdy and stylish."", ""Overpriced for the quality."", ""Fell apart after a week. Poor quality.""]",0.1261999999999999,positive
3321,29204431,BESTÅ / EKET,TV & media furniture,244.63,No old price,True,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-s29204431/,Yes,"        Cabinet combination for TV,          180x40x170 cm",IKEA of Sweden/Jon Karlsson,40.0,170.0,180.0,214,1788,"[""Color not as expected. Otherwise fine."", ""Assembly was tricky, but worth it. Good quality."", ""Amazing! Will buy again.""]",0.5119333333333334,positive
3322,19189916,BESTÅ,TV & media furniture,64.02,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s19189916/,Yes,"        TV storage combination/glass doors,          240x40x128 cm",IKEA of Sweden,40.0,128.0,240.0,591,1414,"[""Exactly what I needed. Highly recommend."", ""Love this item! Super sturdy and stylish."", ""Overpriced for the quality.""]",0.4251333333333333,positive
3323,39305260,PLATSA,TV & media furniture,252.26,SR 420,True,https://www.ikea.com/sa/en/p/platsa-tv-bench-white-metal-s39305260/,No,"        TV bench,          160x42x54 cm",Ola Wihlborg/IKEA of Sweden,42.0,54.0,160.0,565,2758,"[""Amazing! Will buy again."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Assembly was tricky, but worth it. Good quality.""]",0.735,positive
3324,29301743,BESTÅ,TV & media furniture,198.92,No old price,True,https://www.ikea.com/sa/en/p/besta-wall-mounted-cabinet-combination-grey-stained-walnut-effect-lappviken-grey-stained-walnut-effect-s29301743/,Yes,"        Wall-mounted cabinet combination,          180x42x64 cm",IKEA of Sweden,42.0,64.0,180.0,850,4840,"[""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Exactly what I needed. Highly recommend."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.7372333333333333,positive
3325,9265883,HAVSTA,TV & media furniture,445.77,No old price,True,https://www.ikea.com/sa/en/p/havsta-tv-storage-combination-grey-s09265883/,Yes,"        TV storage combination,          241x47x89 cm",IKEA of Sweden,47.0,89.0,241.0,822,974,"[""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Best purchase! Transformed my bathroom.""]",0.8203999999999999,positive
3326,29278219,BRIMNES,TV & media furniture,426.0,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-white-s29278219/,Yes,"        TV storage combination,          336x41x95 cm",K Hagberg/M Hagberg,41.0,95.0,336.0,237,201,"[""Color not as expected. Otherwise fine."", ""Overpriced for the quality."", ""Exactly what I needed. Highly recommend.""]",0.2074666666666666,positive
3327,89299539,HEMNES,TV & media furniture,481.99,No old price,True,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-s89299539/,Yes,"        TV storage combination,          245x197 cm",Carina Bengs,,197.0,245.0,705,635,"[""Color not as expected. Otherwise fine."", ""Exactly what I needed. Highly recommend."", ""Fell apart after a week. Poor quality.""]",0.0485666666666666,neutral
3328,69294566,VITTSJÖ,TV & media furniture,342.2,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s69294566/,No,"        TV storage combination,          300x36x175 cm",Johan Kroon,36.0,175.0,300.0,628,962,"[""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Overpriced for the quality."", ""Assembly was tricky, but worth it. Good quality.""]",0.5432333333333333,positive
3329,89291388,PLATSA,TV & media furniture,290.42,"SR 1,090",True,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s89291388/,No,"        Media storage combination,          180x42x191 cm",IKEA of Sweden,42.0,191.0,180.0,605,2371,"[""Fell apart after a week. Poor quality."", ""Amazing! Will buy again."", ""Assembly was tricky, but worth it. Good quality.""]",0.2856,positive
3330,40347886,EDVALLA,TV & media furniture,419.13,No old price,True,https://www.ikea.com/sa/en/p/edvalla-drop-handle-brass-colour-40347886/,No,"        Drop handle,          18 mm",Francis Cayouette,11.0,,33.0,859,545,"[""Fell apart after a week. Poor quality."", ""Love this item! Super sturdy and stylish."", ""Amazing! Will buy again.""]",0.3341666666666666,positive
3331,90295540,BESTÅ,TV & media furniture,557.9,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-grey-stained-walnut-effect-90295540/,Yes,"        Shelf,          56x36 cm",IKEA of Sweden,36.0,,56.0,259,3845,"[""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Exactly what I needed. Highly recommend."", ""Assembly was tricky, but worth it. Good quality.""]",0.6832666666666668,positive
3332,79191803,BESTÅ,TV & media furniture,228.38,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s79191803/,Yes,"        TV storage combination/glass doors,          300x20/40x211 cm",IKEA of Sweden,,211.0,300.0,884,2198,"[""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.5972000000000001,positive
3333,79305263,PLATSA,TV & media furniture,115.8,SR 420,True,https://www.ikea.com/sa/en/p/platsa-tv-bench-white-wood-s79305263/,No,"        TV bench,          160x42x53 cm",Ola Wihlborg/IKEA of Sweden,42.0,53.0,160.0,450,606,"[""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality."", ""Best purchase! Transformed my bedroom.""]",0.4597333333333333,positive
3334,20330599,UPPLEVA,TV & media furniture,479.19,No old price,True,https://www.ikea.com/sa/en/p/uppleva-bracket-for-tv-swivel-light-grey-20330599/,No,"        Bracket for TV, swivel,          37-55 ""","203.305.99 The TV-bracket can be angled for change of viewing position, and easy access to cables and connections.The TV bracket has integrated cable management so you can easily gather and conceal wires for a neater TV solution.UPPLEVA TV-brackets are VESA-compatibleFits most 37-55"" flat screen TVs.Fits MOSTORP, MALSJÖ and BESTÅ TV benches.",,,,542,1602,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Amazing! Will buy again."", ""Love this item! Super sturdy and stylish.""]",0.7835666666666666,positive
3335,59184337,BRIMNES,TV & media furniture,370.6,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-white-s59184337/,Yes,"        TV storage combination,          200x41x95 cm",K Hagberg/M Hagberg,41.0,95.0,200.0,205,2170,"[""Assembly was tricky, but worth it. Good quality."", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my office.""]",0.5997666666666667,positive
3336,9068316,BESTÅ,TV & media furniture,302.24,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-hanviken-black-brown-hanviken-stubbarp-black-brown-s09068316/,Yes,"        TV bench with doors,          120x42x74 cm",Marcus Arvonen/IKEA of Sweden,42.0,74.0,120.0,699,3135,"[""Exactly what I needed. Highly recommend."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.7156333333333333,positive
3337,69291394,PLATSA,TV & media furniture,204.08,"SR 2,010",True,https://www.ikea.com/sa/en/p/platsa-media-storage-combination-s69291394/,No,"        Media storage combination,          280x42x191 cm",Ola Wihlborg/IKEA of Sweden,42.0,191.0,280.0,938,3554,"[""Color not as expected. Otherwise fine."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Best purchase! Transformed my living room.""]",0.5811333333333334,positive
3338,80295526,BESTÅ,TV & media furniture,364.27,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-black-brown-80295526/,Yes,"        Shelf,          56x16 cm",IKEA of Sweden,16.0,,56.0,996,206,"[""Assembly was tricky, but worth it. Good quality."", ""Love this item! Super sturdy and stylish."", ""Overpriced for the quality.""]",0.5216333333333333,positive
3339,29046045,LIATORP,TV & media furniture,234.4,No old price,True,https://www.ikea.com/sa/en/p/liatorp-tv-storage-combination-white-s29046045/,No,"        TV storage combination,          331x214 cm",Carina Bengs,49.0,214.0,331.0,528,784,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Color not as expected. Otherwise fine."", ""Great value. Easy to assemble. Looks perfect in my bathroom.""]",0.6646333333333333,positive
3340,80247371,BESTÅ,TV & media furniture,123.74,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-80247371/,Yes,"        Frame,          60x40x192 cm",IKEA of Sweden,40.0,192.0,60.0,79,4704,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Assembly was tricky, but worth it. Good quality."", ""Best purchase! Transformed my kitchen.""]",0.7502333333333334,positive
3341,10245846,BESTÅ,TV & media furniture,187.86,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-white-10245846/,Yes,"        Frame,          120x40x64 cm",IKEA of Sweden,40.0,64.0,120.0,648,3326,"[""Love this item! Super sturdy and stylish."", ""Amazing! Will buy again."", ""Great value. Easy to assemble. Looks perfect in my bathroom.""]",0.7997666666666667,positive
3342,10294511,BESTÅ,TV & media furniture,231.55,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-grey-stained-walnut-effect-10294511/,Yes,"        TV bench,          120x40x38 cm","102.945.11 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40.0,38.0,120.0,408,204,"[""Exactly what I needed. Highly recommend."", ""Fell apart after a week. Poor quality."", ""Color not as expected. Otherwise fine.""]",0.0485666666666666,neutral
3343,99278225,BRIMNES,TV & media furniture,191.16,No old price,True,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-glass-doors-white-s99278225/,Yes,"        TV storage combination/glass doors,          276x41x95 cm",K Hagberg/M Hagberg,41.0,95.0,276.0,987,1046,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my office.""]",0.6537333333333334,positive
3344,99300839,BESTÅ,TV & media furniture,333.98,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-notviken-blue-clear-glass-s99300839/,Yes,"        Storage combination w glass doors,          120x42x192 cm",IKEA of Sweden/Marcus Arvonen,42.0,192.0,120.0,681,2344,"[""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Exactly what I needed. Highly recommend."", ""Overpriced for the quality.""]",0.4467333333333333,positive
3345,60247409,BESTÅ,TV & media furniture,452.21,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-60247409/,Yes,"        Frame,          60x20x38 cm",IKEA of Sweden,20.0,38.0,60.0,769,4676,"[""Fell apart after a week. Poor quality."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.4167,positive
3346,9305247,PLATSA,TV & media furniture,305.41,SR 310,True,https://www.ikea.com/sa/en/p/platsa-tv-bench-white-s09305247/,No,"        TV bench,          120x42x44 cm",IKEA of Sweden,42.0,44.0,120.0,212,2955,"[""Best purchase! Transformed my living room."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.7988,positive
3347,79299554,HEMNES,TV & media furniture,52.46,No old price,True,https://www.ikea.com/sa/en/p/hemnes-tv-storage-combination-white-stain-s79299554/,Yes,"        TV storage combination,          326x197 cm",Carina Bengs,,197.0,326.0,157,4874,"[""Assembly was tricky, but worth it. Good quality."", ""Love this item! Super sturdy and stylish."", ""Overpriced for the quality.""]",0.5216333333333333,positive
3348,90323393,FIXA,TV & media furniture,225.26,SR 7,True,https://www.ikea.com/sa/en/p/fixa-drill-template-orange-90323393/,No,        Drill template,903.233.93 Drill template for marking the hole location of knobs or handles makes it easier for you to place them correctly.The strip on the drill template is put against the edge of the door or drawer front; helps you to place the handle perfectly straight vertically or horizontally.,,,64.0,481,1227,"[""Exactly what I needed. Highly recommend."", ""Love this item! Super sturdy and stylish."", ""Overpriced for the quality.""]",0.4251333333333333,positive
3349,80336433,GUBBARP,TV & media furniture,288.49,No old price,True,https://www.ikea.com/sa/en/p/gubbarp-knob-white-80336433/,Yes,"        Knob,          21 mm",H Preutz/A Fredriksson,27.0,,,664,203,"[""Great value. Easy to assemble. Looks perfect in my office."", ""Assembly was tricky, but worth it. Good quality."", ""Love this item! Super sturdy and stylish.""]",0.8283333333333335,positive
3350,40293567,STUBBARP,TV & media furniture,513.24,No old price,True,https://www.ikea.com/sa/en/p/stubbarp-leg-grey-stained-walnut-effect-40293567/,Yes,        Leg,IKEA of Sweden,44.0,100.0,44.0,953,4237,"[""Fell apart after a week. Poor quality."", ""Great value. Easy to assemble. Looks perfect in my office."", ""Love this item! Super sturdy and stylish.""]",0.4329,positive
3351,59299381,BESTÅ,TV & media furniture,488.57,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-hanviken-black-brown-clear-glass-s59299381/,Yes,"        TV storage combination/glass doors,          300x42x193 cm",Marcus Arvonen/IKEA of Sweden,42.0,193.0,300.0,208,1766,"[""Exactly what I needed. Highly recommend."", ""Overpriced for the quality."", ""Color not as expected. Otherwise fine.""]",0.2074666666666666,positive
3352,80295300,BESTÅ,TV & media furniture,557.26,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-black-80295300/,Yes,"        Top panel for TV,          120x40 cm",IKEA of Sweden,40.0,,120.0,926,3252,"[""Overpriced for the quality."", ""Amazing! Will buy again."", ""Assembly was tricky, but worth it. Good quality.""]",0.4444999999999999,positive
3353,20293592,NANNARP,TV & media furniture,316.39,No old price,True,https://www.ikea.com/sa/en/p/nannarp-leg-white-20293592/,Yes,        Leg,Carl Öjerstam,100.0,100.0,100.0,435,2907,"[""Exactly what I needed. Highly recommend."", ""Color not as expected. Otherwise fine."", ""Best purchase! Transformed my bathroom.""]",0.4306666666666666,positive
3354,295530,BESTÅ,TV & media furniture,342.53,No old price,True,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-00295530/,No,"        Glass shelf,          56x16 cm",IKEA of Sweden,16.0,,56.0,675,836,"[""Amazing! Will buy again."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend.""]",0.6385,positive
3355,69265842,HAVSTA,TV & media furniture,420.38,No old price,True,https://www.ikea.com/sa/en/p/havsta-tv-storage-combination-grey-s69265842/,Yes,"        TV storage combination,          282x47x212 cm",IKEA of Sweden,47.0,212.0,282.0,501,4418,"[""Best purchase! Transformed my office."", ""Assembly was tricky, but worth it. Good quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.7502333333333334,positive
3356,30247378,BESTÅ,TV & media furniture,113.34,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247378/,Yes,"        Frame,          60x40x38 cm",IKEA of Sweden,40.0,38.0,60.0,897,4322,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Overpriced for the quality."", ""Color not as expected. Otherwise fine.""]",0.3579333333333334,positive
3357,9208029,BESTÅ,TV & media furniture,496.96,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-lappviken-sindvik-white-clear-glass-s09208029/,Yes,"        Storage combination with doors,          180x42x112 cm",Marcus Arvonen/IKEA of Sweden,42.0,112.0,180.0,905,3817,"[""Best purchase! Transformed my kitchen."", ""Love this item! Super sturdy and stylish."", ""Overpriced for the quality.""]",0.5083,positive
3358,90291698,LAXVIKEN,TV & media furniture,550.86,No old price,True,https://www.ikea.com/sa/en/p/laxviken-door-white-90291698/,No,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0,151,2928,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Love this item! Super sturdy and stylish."", ""Amazing! Will buy again.""]",0.7835666666666666,positive
3359,50046152,HEDRA,TV & media furniture,282.5,No old price,True,https://www.ikea.com/sa/en/p/hedra-knob-anthracite-50046152/,No,"        Knob,          32 mm",IKEA of Sweden,27.0,,,322,692,"[""Fell apart after a week. Poor quality."", ""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality.""]",0.0776333333333333,positive
3360,30284846,BESTÅ,TV & media furniture,120.31,No old price,True,https://www.ikea.com/sa/en/p/besta-suspension-rail-silver-colour-30284846/,No,"        Suspension rail,          60 cm",IKEA of Sweden,,,,174,4712,"[""Best purchase! Transformed my kitchen."", ""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality.""]",0.4597333333333333,positive
3361,10364066,LAPPVIKEN,TV & media furniture,434.86,SR 45,True,https://www.ikea.com/sa/en/p/lappviken-door-drawer-front-light-grey-10364066/,Yes,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,38.0,60.0,323,715,"[""Overpriced for the quality."", ""Amazing! Will buy again."", ""Fell apart after a week. Poor quality.""]",0.0490666666666666,neutral
3362,30425988,KALLVIKEN,TV & media furniture,418.83,No old price,True,https://www.ikea.com/sa/en/p/kallviken-drawer-front-dark-grey-concrete-effect-30425988/,No,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0,30,3476,"[""Overpriced for the quality."", ""Amazing! Will buy again."", ""Best purchase! Transformed my bathroom.""]",0.4311666666666666,positive
3363,40247368,BESTÅ,TV & media furniture,296.62,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-40247368/,Yes,"        Frame,          60x40x128 cm",IKEA of Sweden,40.0,128.0,60.0,91,3833,"[""Best purchase! Transformed my living room."", ""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.5137,positive
3364,19301927,BESTÅ,TV & media furniture,490.59,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-black-brown-sindvik-stallarp-black-brown-clear-glass-s19301927/,Yes,"        Storage combination w glass doors,          60x22x202 cm",IKEA of Sweden/Marcus Arvonen/Carl Öjerstam,22.0,202.0,60.0,590,3751,"[""Assembly was tricky, but worth it. Good quality."", ""Exactly what I needed. Highly recommend."", ""Fell apart after a week. Poor quality.""]",0.2176666666666666,positive
3365,70299879,BESTÅ,TV & media furniture,395.3,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/,Yes,"        TV bench,          180x40x64 cm","702.998.79 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.",40.0,64.0,180.0,140,1119,"[""Exactly what I needed. Highly recommend."", ""Assembly was tricky, but worth it. Good quality."", ""Best purchase! Transformed my kitchen.""]",0.5997666666666667,positive
3366,10291678,LAPPVIKEN,TV & media furniture,423.85,No old price,True,https://www.ikea.com/sa/en/p/lappviken-drawer-front-white-10291678/,Yes,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0,608,2399,"[""Fell apart after a week. Poor quality."", ""Overpriced for the quality."", ""Best purchase! Transformed my bathroom.""]",0.0642999999999999,positive
3367,70296319,SINDVIK,TV & media furniture,385.87,No old price,True,https://www.ikea.com/sa/en/p/sindvik-glass-door-grey-stained-walnut-effect-clear-glass-70296319/,Yes,"        Glass door,          60x38 cm",Marcus Arvonen,,38.0,60.0,739,4553,"[""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.5270333333333334,positive
3368,40347508,ENERYDA,TV & media furniture,89.71,No old price,True,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-40347508/,Yes,"        Knob,          27 mm",Francis Cayouette,,,,942,1262,"[""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Fell apart after a week. Poor quality."", ""Amazing! Will buy again.""]",0.3557666666666666,positive
3369,30342479,HACKÅS,TV & media furniture,508.33,No old price,True,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-30342479/,No,"        Handle,          100 mm",J Löfgren/J Pettersson,18.0,,24.0,993,1202,"[""Exactly what I needed. Highly recommend."", ""Overpriced for the quality."", ""Love this item! Super sturdy and stylish.""]",0.4251333333333333,positive
3370,79205536,BESTÅ,TV & media furniture,229.56,"SR 1,180",True,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-lappviken-light-grey-s79205536/,Yes,"        Storage combination with doors,          120x40x192 cm",IKEA of Sweden,40.0,192.0,120.0,314,2561,"[""Assembly was tricky, but worth it. Good quality."", ""Best purchase! Transformed my kitchen."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.7502333333333334,positive
3371,50357002,KALLRÖR,TV & media furniture,104.1,No old price,True,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-50357002/,No,"        Handle,          213 mm",IKEA of Sweden,38.0,,,924,193,"[""Fell apart after a week. Poor quality."", ""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.1316,positive
3372,99285004,BESTÅ,TV & media furniture,150.39,No old price,True,https://www.ikea.com/sa/en/p/besta-cabinet-unit-grey-stained-walnut-effect-s99285004/,Yes,"        Cabinet unit,          60x40x202 cm",IKEA of Sweden,40.0,202.0,60.0,380,2539,"[""Love this item! Super sturdy and stylish."", ""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality.""]",0.5216333333333333,positive
3373,50291676,LAPPVIKEN,TV & media furniture,300.14,No old price,True,https://www.ikea.com/sa/en/p/lappviken-door-white-50291676/,Yes,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0,866,3278,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Color not as expected. Otherwise fine."", ""Exactly what I needed. Highly recommend.""]",0.4979666666666666,positive
3374,20334309,BILLSBRO,TV & media furniture,291.16,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-20334309/,Yes,"        Handle,          2220 mm",H Preutz/A Fredriksson,,,,862,4632,"[""Exactly what I needed. Highly recommend."", ""Assembly was tricky, but worth it. Good quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.6670666666666666,positive
3375,39301785,BESTÅ,TV & media furniture,233.58,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-grey-stained-walnut-effect-lappviken-stubbarp-grey-stained-walnut-eff-clear-glass-s39301785/,Yes,"        Storage combination w doors/drawers,          120x42x240 cm",IKEA of Sweden/Marcus Arvonen,42.0,240.0,120.0,393,3255,"[""Best purchase! Transformed my bathroom."", ""Amazing! Will buy again."", ""Assembly was tricky, but worth it. Good quality.""]",0.6677,positive
3376,10273090,MÖLLARP,TV & media furniture,472.46,No old price,True,https://www.ikea.com/sa/en/p/moellarp-knob-black-10273090/,No,"        Knob,          14 mm",K Hagberg/M Hagberg,25.0,,,917,4293,"[""Amazing! Will buy again."", ""Best purchase! Transformed my kitchen."", ""Love this item! Super sturdy and stylish.""]",0.7162666666666665,positive
3377,30443628,GLASSVIK,TV & media furniture,252.48,No old price,True,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-30443628/,Yes,"        Glass door,          60x64 cm",IKEA of Sweden,,64.0,60.0,454,3192,"[""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Exactly what I needed. Highly recommend."", ""Love this item! Super sturdy and stylish.""]",0.7318333333333333,positive
3378,347888,EDVALLA,TV & media furniture,94.55,No old price,True,https://www.ikea.com/sa/en/p/edvalla-drop-handle-black-00347888/,No,"        Drop handle,          18 mm",Francis Cayouette,11.0,,33.0,434,3354,"[""Love this item! Super sturdy and stylish."", ""Best purchase! Transformed my bedroom."", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.815,positive
3379,50347517,ENERYDA,TV & media furniture,197.85,No old price,True,https://www.ikea.com/sa/en/p/eneryda-cup-handle-black-50347517/,Yes,"        Cup handle,          89 mm",Francis Cayouette,30.0,,22.0,170,1407,"[""Best purchase! Transformed my living room."", ""Assembly was tricky, but worth it. Good quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.7502333333333334,positive
